State,District Name,School Name
Texas,SAN ANTONIO ISD,St Philip'S College Early College High School  With Saisd
Texas,SAN ANTONIO ISD,Advanced Learning Academy
Texas,SAN ANTONIO ISD,Cast Tech High School 
Texas,SAN ANTONIO ISD,Davis Middle
Texas,SAN ANTONIO ISD,Wheatley Middle
Texas,SAN ANTONIO ISD,Harris Middle
Texas,SAN ANTONIO ISD,Irving Middle
Texas,SAN ANTONIO ISD,Longfellow Middle
Texas,SAN ANTONIO ISD,Lowell Middle
Texas,SAN ANTONIO ISD,Page Middle
Texas,SAN ANTONIO ISD,Poe Middle
Texas,SAN ANTONIO ISD,Rhodes Middle
Texas,SAN ANTONIO ISD,Rogers Middle
Texas,SAN ANTONIO ISD,Twain Middle
Texas,SAN ANTONIO ISD,Whittier Middle
Texas,SAN ANTONIO ISD,Tafolla Middle
Texas,SAN ANTONIO ISD,Pickett Academy
Texas,SAN ANTONIO ISD,Arnold Elementary
Texas,SAN ANTONIO ISD,Charles C Ball Academy
Texas,SAN ANTONIO ISD,Baskin Elementary
Texas,SAN ANTONIO ISD,Beacon Hill Elementary
Texas,SAN ANTONIO ISD,Bonham Academy
Texas,SAN ANTONIO ISD,J T Brackenridge Elementary
Texas,SAN ANTONIO ISD,Briscoe Elementary
Texas,SAN ANTONIO ISD,Cameron Elementary
Texas,SAN ANTONIO ISD,Collins Garden Elementary
Texas,SAN ANTONIO ISD,Agnes Cotton Elementary
Texas,SAN ANTONIO ISD,David Crockett Elementary
Texas,SAN ANTONIO ISD,Douglass Elementary
Texas,SAN ANTONIO ISD,De Zavala Elementary
Texas,SAN ANTONIO ISD,Fenwick Elementary
Texas,SAN ANTONIO ISD,Muriel Forbes Elementary
Texas,SAN ANTONIO ISD,Foster Elementary
Texas,SAN ANTONIO ISD,Franklin Elementary
Texas,SAN ANTONIO ISD,Gates Elementary
Texas,SAN ANTONIO ISD,Charles Graebner Elementary
Texas,SAN ANTONIO ISD,Robert B Green Elementary
Texas,SAN ANTONIO ISD,Herff Elementary
Texas,SAN ANTONIO ISD,Highland Hills Elementary
Texas,SAN ANTONIO ISD,Highland Park Elementary
Texas,SAN ANTONIO ISD,Hillcrest Elementary
Texas,SAN ANTONIO ISD,Hirsch Elementary
Texas,SAN ANTONIO ISD,Huppertz Elementary
Texas,SAN ANTONIO ISD,Rodriguez Elementary
Texas,SAN ANTONIO ISD,Eloise Japhet Elementary
Texas,SAN ANTONIO ISD,M L King Academy
Texas,SAN ANTONIO ISD,George E Kelly Elementary
Texas,SAN ANTONIO ISD,Sarah S King Elementary
Texas,SAN ANTONIO ISD,Lamar Elementary
Texas,SAN ANTONIO ISD,Bowden Elementary
Texas,SAN ANTONIO ISD,Madison Elementary
Texas,SAN ANTONIO ISD,Margil Elementary
Texas,SAN ANTONIO ISD,Maverick Elementary
Texas,SAN ANTONIO ISD,Dorie Miller Elementary
Texas,SAN ANTONIO ISD,Neal Elementary
Texas,SAN ANTONIO ISD,Ogden Elementary
Texas,SAN ANTONIO ISD,Pershing Elementary
Texas,SAN ANTONIO ISD,Riverside Park Elementary
Texas,SAN ANTONIO ISD,Rogers Elementary
Texas,SAN ANTONIO ISD,David Barkley/Francisco Ruiz Elementary
Texas,SAN ANTONIO ISD,Mark Twain Dual Language Academy
Texas,SAN ANTONIO ISD,Schenck Elementary
Texas,SAN ANTONIO ISD,Smith Elementary
Texas,SAN ANTONIO ISD,Steele Montessori Academy
Texas,SAN ANTONIO ISD,P F Stewart Elementary
Texas,SAN ANTONIO ISD,Storm Elementary
Texas,SAN ANTONIO ISD,Washington Elementary
Texas,SAN ANTONIO ISD,Wilson Elementary
Texas,SAN ANTONIO ISD,Woodlawn Academy
Texas,SAN ANTONIO ISD,Woodlawn Hills Elementary
Texas,SAN ANTONIO ISD,Young Men'S Leadership Academy
Texas,SAN ANTONIO ISD,Hawthorne Pk-8 Academy
Texas,SAN ANTONIO ISD,Jt Brackenridge Disciplinary Alternative Education Program
Texas,SAN ANTONIO ISD,Healy-Murphy
Texas,SAN ANTONIO ISD,Christus Santa Rosa
Texas,SAN ANTONIO ISD,Seidel Learning Center
Texas,SAN ANTONIO ISD,Roy Maas Youth Alternatives/The Bridge
Texas,SAN ANTONIO ISD,Juvenile Detent Ctr
Texas,SAN ANTONIO ISD,Children'S Shelter Of Sa
Texas,SAN ANTONIO ISD,Healy Murphy Pk
Texas,SAN ANTONIO ISD,Mission Academy
Texas,SAN ANTONIO ISD,Saisd - Pk 4 Sa
Texas,SAN ANTONIO ISD,Carroll Early Childhood Campus
Texas,SAN ANTONIO ISD,Carvajal Early Childhood Campus
Texas,SAN ANTONIO ISD,Knox Early Childhood Campus
Texas,SAN ANTONIO ISD,Tynan Early Childhood Campus
Texas,SAN ANTONIO ISD,Nelson Early Childhood Campus
Texas,SAN ANTONIO ISD,Gonzales Early Childhood Campus
Texas,SOUTH SAN ANTONIO ISD,South San Antonio High School 
Texas,SOUTH SAN ANTONIO ISD,So San Antonio Career Ed Ctr
Texas,SOUTH SAN ANTONIO ISD,Recovery Campus
Texas,SOUTH SAN ANTONIO ISD,Bexar Co Juvenile Justice Alternative Education Programs
Texas,SOUTH SAN ANTONIO ISD,Alternative School
Texas,SOUTH SAN ANTONIO ISD,Immigrant Shelter
Texas,SOUTH SAN ANTONIO ISD,Dwight Middle
Texas,SOUTH SAN ANTONIO ISD,Alan B Shepard Middle
Texas,SOUTH SAN ANTONIO ISD,Abraham Kazen Middle
Texas,SOUTH SAN ANTONIO ISD,Robert C Zamora Middle
Texas,SOUTH SAN ANTONIO ISD,Athens Elementary
Texas,SOUTH SAN ANTONIO ISD,Hutchins Elementary
Texas,SOUTH SAN ANTONIO ISD,Kindred Elementary
Texas,SOUTH SAN ANTONIO ISD,Palo Alto Elementary
Texas,SOUTH SAN ANTONIO ISD,Price Elementary
Texas,SOUTH SAN ANTONIO ISD,Frank Madla Elementary
Texas,SOUTH SAN ANTONIO ISD,Five Palms Elementary
Texas,SOUTH SAN ANTONIO ISD,Neil Armstrong Elementary
Texas,SOUTH SAN ANTONIO ISD,Miguel Carrillo Jr Elementary
Texas,SOUTH SAN ANTONIO ISD,Roy Benavidez Elementary
Texas,SOUTH SAN ANTONIO ISD,Hernandez Learning Center
Texas,SOMERSET ISD,Somerset High School 
Texas,SOMERSET ISD,Atascosa Co Alter
Texas,SOMERSET ISD,Shirleen Zacharias Early Clge Leadership Academy
Texas,SOMERSET ISD,Somerset Junior High
Texas,SOMERSET ISD,Somerset Elementary
Texas,SOMERSET ISD,Somerset Early Childhood Elementary
Texas,SOMERSET ISD,S/Sgt Michael P Barrera Veterans Elementary
Texas,SOMERSET ISD,Savannah Heights Int
Texas,NORTH EAST ISD,Lee High School 
Texas,NORTH EAST ISD,Macarthur High School 
Texas,NORTH EAST ISD,Churchill High School 
Texas,NORTH EAST ISD,Roosevelt High School 
Texas,NORTH EAST ISD,Madison High School 
Texas,NORTH EAST ISD,Reagan High School 
Texas,NORTH EAST ISD,Academy Of Creative Ed
Texas,NORTH EAST ISD,International School Of America
Texas,NORTH EAST ISD,Alter High School 
Texas,NORTH EAST ISD,Johnson High School 
Texas,NORTH EAST ISD,North East Juvenile Justice Alternative Education Programs
Texas,NORTH EAST ISD,Eisenhower Middle
Texas,NORTH EAST ISD,Garner Middle
Texas,NORTH EAST ISD,Krueger Middle
Texas,NORTH EAST ISD,Nimitz Middle
Texas,NORTH EAST ISD,Jackson Middle
Texas,NORTH EAST ISD,White Middle
Texas,NORTH EAST ISD,Wood Middle
Texas,NORTH EAST ISD,Bradley Middle
Texas,NORTH EAST ISD,Driscoll Middle
Texas,NORTH EAST ISD,Bush Middle
Texas,NORTH EAST ISD,Alter Middle
Texas,NORTH EAST ISD,Homebased Comp Ed
Texas,NORTH EAST ISD,Tejeda Middle
Texas,NORTH EAST ISD,Lopez Middle
Texas,NORTH EAST ISD,Harris Middle
Texas,NORTH EAST ISD,Hill Middle
Texas,NORTH EAST ISD,Castle Hills Elementary
Texas,NORTH EAST ISD,Coker Elementary
Texas,NORTH EAST ISD,Colonial Hills Elementary
Texas,NORTH EAST ISD,Dellview Elementary
Texas,NORTH EAST ISD,East Terrell Hills Elementary
Texas,NORTH EAST ISD,Harmony Hills Elementary
Texas,NORTH EAST ISD,Jackson-Keller Elementary
Texas,NORTH EAST ISD,Larkspur Elementary
Texas,NORTH EAST ISD,Northwood Elementary
Texas,NORTH EAST ISD,Oak Grove Elementary
Texas,NORTH EAST ISD,Olmos Elementary
Texas,NORTH EAST ISD,Ridgeview Elementary
Texas,NORTH EAST ISD,Serna Elementary
Texas,NORTH EAST ISD,Walzem Elementary
Texas,NORTH EAST ISD,West Avenue Elementary
Texas,NORTH EAST ISD,Wilshire Elementary
Texas,NORTH EAST ISD,Windcrest Elementary
Texas,NORTH EAST ISD,Camelot Elementary
Texas,NORTH EAST ISD,Clear Spring Elementary
Texas,NORTH EAST ISD,Regency Place Elementary
Texas,NORTH EAST ISD,El Dorado Elementary
Texas,NORTH EAST ISD,Montgomery Elementary
Texas,NORTH EAST ISD,Hidden Forest Elementary
Texas,NORTH EAST ISD,Woodstone Elementary
Texas,NORTH EAST ISD,Stahl Elementary
Texas,NORTH EAST ISD,Thousand Oaks Elementary
Texas,NORTH EAST ISD,Northern Hills Elementary
Texas,NORTH EAST ISD,Redland Oaks Elementary
Texas,NORTH EAST ISD,Encino Park Elementary
Texas,NORTH EAST ISD,Fox Run Elementary
Texas,NORTH EAST ISD,Oak Meadow Elementary
Texas,NORTH EAST ISD,Stone Oak Elementary
Texas,NORTH EAST ISD,Longs Creek Elementary
Texas,NORTH EAST ISD,Huebner Elementary
Texas,NORTH EAST ISD,Hardy Oak Elementary
Texas,NORTH EAST ISD,Wetmore Elementary
Texas,NORTH EAST ISD,Royal Ridge Elementary
Texas,NORTH EAST ISD,Roan Forest Elementary
Texas,NORTH EAST ISD,Canyon Ridge Elementary
Texas,NORTH EAST ISD,Steubing Ranch Elementary
Texas,NORTH EAST ISD,Bulverde Creek
Texas,NORTH EAST ISD,Wilderness Oak Elementary
Texas,NORTH EAST ISD,Tuscany Heights
Texas,NORTH EAST ISD,Cibolo Green
Texas,NORTH EAST ISD,Las Lomas Elementary
Texas,NORTH EAST ISD,Vineyard Ranch Elementary
Texas,NORTH EAST ISD,Alternative Elementary
Texas,NORTH EAST ISD,Neisd - Pk4Sa
Texas,EAST CENTRAL ISD,East Central High School 
Texas,EAST CENTRAL ISD,East Central Choice Progam
Texas,EAST CENTRAL ISD,Bexar Co Juvenile Justice Alternative Education Programs
Texas,EAST CENTRAL ISD,Bexar County Lrn Ctr
Texas,EAST CENTRAL ISD,Wilson County Boot Camp
Texas,EAST CENTRAL ISD,Oak Crest Int
Texas,EAST CENTRAL ISD,Salado Int
Texas,EAST CENTRAL ISD,East Central Heritage Middle
Texas,EAST CENTRAL ISD,Legacy Middle
Texas,EAST CENTRAL ISD,John Glenn Elementary
Texas,EAST CENTRAL ISD,Harmony Elementary
Texas,EAST CENTRAL ISD,Pecan Valley Elementary
Texas,EAST CENTRAL ISD,Sinclair Elementary
Texas,EAST CENTRAL ISD,East Central Dev Ctr
Texas,EAST CENTRAL ISD,Highland Forest Elementary
Texas,EAST CENTRAL ISD,Tradition Elementary
Texas,EAST CENTRAL ISD,Pre/K For Sa - East Central Isd
Texas,SOUTHWEST ISD,Southwest High School 
Texas,SOUTHWEST ISD,Bexar Co Juvenile Justice Alternative Education Programs
Texas,SOUTHWEST ISD,Southwest Legacy High School 
Texas,SOUTHWEST ISD,Southwest Academy
Texas,SOUTHWEST ISD,Ronald E Mcnair Middle
Texas,SOUTHWEST ISD,Sharon Christa Mcauliffe Middle
Texas,SOUTHWEST ISD,Francis R Scobee Middle
Texas,SOUTHWEST ISD,Judith A Resnik Middle
Texas,SOUTHWEST ISD,Southwest Elementary
Texas,SOUTHWEST ISD,Sun Valley Elementary
Texas,SOUTHWEST ISD,Indian Creek Elementary
Texas,SOUTHWEST ISD,Bob Hope Elementary
Texas,SOUTHWEST ISD,Sky Harbour Elementary
Texas,SOUTHWEST ISD,Hidden Cove Elementary
Texas,SOUTHWEST ISD,Big Country Elementary
Texas,SOUTHWEST ISD,Elm Creek Elementary
Texas,SOUTHWEST ISD,Kriewald Rd Elementary
Texas,SOUTHWEST ISD,Spicewood Park Elementary
Texas,SOUTHWEST ISD,Medio Creek Elementary
Texas,LACKLAND ISD,Virginia Allred Stacey Jr/Sr High School 
Texas,LACKLAND ISD,Lackland Elementary
Texas,FT SAM HOUSTON ISD,Robert G Cole Middle/High School
Texas,FT SAM HOUSTON ISD,Ft Sam Houston Elementary
Texas,NORTHSIDE ISD,Holmes High School 
Texas,NORTHSIDE ISD,Jay High School 
Texas,NORTHSIDE ISD,Marshall High School 
Texas,NORTHSIDE ISD,Holmgreen Center
Texas,NORTHSIDE ISD,Clark High School 
Texas,NORTHSIDE ISD,Health Careers High School 
Texas,NORTHSIDE ISD,Taft High School 
Texas,NORTHSIDE ISD,Alternative High School 
Texas,NORTHSIDE ISD,Chavez Excel Academy
Texas,NORTHSIDE ISD,Reddix Center
Texas,NORTHSIDE ISD,O'Connor High School 
Texas,NORTHSIDE ISD,Warren High School 
Texas,NORTHSIDE ISD,Stevens High School 
Texas,NORTHSIDE ISD,Brandeis High School 
Texas,NORTHSIDE ISD,Brennan High School 
Texas,NORTHSIDE ISD,Harlan High School 
Texas,NORTHSIDE ISD,Daep At Holmgreen
Texas,NORTHSIDE ISD,Nisd Bexar County Jja
Texas,NORTHSIDE ISD,Neff Middle
Texas,NORTHSIDE ISD,Rayburn Middle
Texas,NORTHSIDE ISD,Ross Middle
Texas,NORTHSIDE ISD,Jones Middle
Texas,NORTHSIDE ISD,Hobby Middle
Texas,NORTHSIDE ISD,Pease Middle
Texas,NORTHSIDE ISD,Stevenson Middle
Texas,NORTHSIDE ISD,Rudder Middle
Texas,NORTHSIDE ISD,Zachry Middle
Texas,NORTHSIDE ISD,Stinson Middle
Texas,NORTHSIDE ISD,Jordan Middle
Texas,NORTHSIDE ISD,Connally Middle
Texas,NORTHSIDE ISD,Rawlinson Middle
Texas,NORTHSIDE ISD,Luna Middle
Texas,NORTHSIDE ISD,Jefferson Middle
Texas,NORTHSIDE ISD,Vale Middle
Texas,NORTHSIDE ISD,Garcia Middle
Texas,NORTHSIDE ISD,Briscoe Middle
Texas,NORTHSIDE ISD,Folks Middle
Texas,NORTHSIDE ISD,Bernal Middle
Texas,NORTHSIDE ISD,Alternative Middle South
Texas,NORTHSIDE ISD,Alternative Middle North
Texas,NORTHSIDE ISD,Cable Elementary
Texas,NORTHSIDE ISD,Glenn Elementary
Texas,NORTHSIDE ISD,Glenoaks Elementary
Texas,NORTHSIDE ISD,Helotes Elementary
Texas,NORTHSIDE ISD,Hull Elementary
Texas,NORTHSIDE ISD,Allen Elementary
Texas,NORTHSIDE ISD,Fisher Elementary
Texas,NORTHSIDE ISD,Leon Valley Elementary
Texas,NORTHSIDE ISD,Locke Hill Elementary
Texas,NORTHSIDE ISD,Glass Elementary
Texas,NORTHSIDE ISD,Powell Elementary
Texas,NORTHSIDE ISD,Valley Hi Elementary
Texas,NORTHSIDE ISD,Westwood Terrace Elementary
Texas,NORTHSIDE ISD,Colonies North Elementary
Texas,NORTHSIDE ISD,Villarreal Elementary
Texas,NORTHSIDE ISD,Meadow Village Elementary
Texas,NORTHSIDE ISD,Oak Hills Terrace Elementary
Texas,NORTHSIDE ISD,Howsman Elementary
Texas,NORTHSIDE ISD,Passmore Elementary
Texas,NORTHSIDE ISD,Adams Hill Elementary
Texas,NORTHSIDE ISD,Esparza Elementary
Texas,NORTHSIDE ISD,Boone Elementary
Texas,NORTHSIDE ISD,Carlos Coon Elementary
Texas,NORTHSIDE ISD,Murnin Elementary
Texas,NORTHSIDE ISD,Linton Elementary
Texas,NORTHSIDE ISD,Timberwilde Elementary
Texas,NORTHSIDE ISD,Homebound
Texas,NORTHSIDE ISD,Braun Station Elementary
Texas,NORTHSIDE ISD,Cody Elementary
Texas,NORTHSIDE ISD,Northwest Crossing Elementary
Texas,NORTHSIDE ISD,Knowlton Elementary
Texas,NORTHSIDE ISD,Forester Elementary
Texas,NORTHSIDE ISD,Scobee Elementary
Texas,NORTHSIDE ISD,Galm Elementary
Texas,NORTHSIDE ISD,Elrod Elementary
Texas,NORTHSIDE ISD,Wanke Elementary
Texas,NORTHSIDE ISD,Thornton Elementary
Texas,NORTHSIDE ISD,Brauchle Elementary
Texas,NORTHSIDE ISD,Fernandez Elementary
Texas,NORTHSIDE ISD,Leon Springs Elementary
Texas,NORTHSIDE ISD,Evers Elementary
Texas,NORTHSIDE ISD,May Elementary
Texas,NORTHSIDE ISD,Mcdermott Elementary
Texas,NORTHSIDE ISD,Myers Elementary
Texas,NORTHSIDE ISD,Steubing Elementary
Texas,NORTHSIDE ISD,Michael Elementary
Texas,NORTHSIDE ISD,Carson Elementary
Texas,NORTHSIDE ISD,Burke Elementary
Texas,NORTHSIDE ISD,Raba Elementary
Texas,NORTHSIDE ISD,Lewis Elementary
Texas,NORTHSIDE ISD,Rhodes Elementary
Texas,NORTHSIDE ISD,Nichols Elementary
Texas,NORTHSIDE ISD,Driggers Elementary
Texas,NORTHSIDE ISD,Carnahan Elementary
Texas,NORTHSIDE ISD,Aue Elementary
Texas,NORTHSIDE ISD,Scarborough Elementary
Texas,NORTHSIDE ISD,Beard Elementary
Texas,NORTHSIDE ISD,Blattman Elementary
Texas,NORTHSIDE ISD,Ott Elementary
Texas,NORTHSIDE ISD,Ward Elementary
Texas,NORTHSIDE ISD,Hatchett Elementary
Texas,NORTHSIDE ISD,Mead Elementary
Texas,NORTHSIDE ISD,Krueger Elementary
Texas,NORTHSIDE ISD,Langley Elementary
Texas,NORTHSIDE ISD,Hoffmann Elementary
Texas,NORTHSIDE ISD,Martin Elementary
Texas,NORTHSIDE ISD,Kuentz Elementary
Texas,NORTHSIDE ISD,Behlau Elementary
Texas,NORTHSIDE ISD,Franklin Elementary
Texas,NORTHSIDE ISD,Mireles Elementary
Texas,NORTHSIDE ISD,Henderson Elementary
Texas,NORTHSIDE ISD,Nisd Intervention
Texas,NORTHSIDE ISD,School Aged Parenting Program
Texas,NORTHSIDE ISD,Kallison Elementary
Texas,NORTHSIDE ISD,Grosenbacher Elementary
Texas,NORTHSIDE ISD,Lieck Elementary
Texas,NORTHSIDE ISD,Fields Elementary
Texas,NORTHSIDE ISD,Boldt Elementary
Texas,NORTHSIDE ISD,Cole Elementary
Texas,NORTHSIDE ISD,Mcandrew Elementary
Texas,NORTHSIDE ISD,Ellison Elementary
Texas,NORTHSIDE ISD,Los Reyes Elementary
Texas,NORTHSIDE ISD,Pupil Personnel Campus
Texas,NORTHSIDE ISD,Nisd Pksa
Texas,JUDSON ISD,Judson High School 
Texas,JUDSON ISD,Judson Learning Acad
Texas,JUDSON ISD,Judson Care Academy
Texas,JUDSON ISD,Bexar Co Juvenile Justice Alternative Education Programs
Texas,JUDSON ISD,Karen Wagner High School 
Texas,JUDSON ISD,Judson Early College Academy
Texas,JUDSON ISD,Veterans Memorial High School 
Texas,JUDSON ISD,Kirby Middle
Texas,JUDSON ISD,Kitty Hawk Middle
Texas,JUDSON ISD,Woodlake Hills Middle
Texas,JUDSON ISD,Henry Metzger Middle
Texas,JUDSON ISD,Judson Middle
Texas,JUDSON ISD,Converse Elementary
Texas,JUDSON ISD,Hopkins Elementary
Texas,JUDSON ISD,Ed Franz Elementary
Texas,JUDSON ISD,Coronado Village Elementary
Texas,JUDSON ISD,Park Village Elementary
Texas,JUDSON ISD,Crestview Elementary
Texas,JUDSON ISD,Woodlake Elementary
Texas,JUDSON ISD,Olympia Elementary
Texas,JUDSON ISD,Spring Meadows Elementary
Texas,JUDSON ISD,Miller Point Elementary
Texas,JUDSON ISD,Candlewood Elementary
Texas,JUDSON ISD,Elolf Elementary
Texas,JUDSON ISD,William Paschall Elementary
Texas,JUDSON ISD,Mary Lou Hartman
Texas,JUDSON ISD,Ricardo Salinas Elementary
Texas,JUDSON ISD,James L Masters
Texas,JUDSON ISD,Rolling Meadows Elementary
Texas,JUDSON ISD,Copperfield Elementary
Texas,JUDSON ISD,Escondido North Elementary
Texas,JUDSON ISD,Wortham Oaks Elementary
Texas,SOUTHSIDE ISD,Southside High School 
Texas,SOUTHSIDE ISD,Southside Alter Ctr
Texas,SOUTHSIDE ISD,Bexar Co Juvenile Justice Alternative Education Programs
Texas,SOUTHSIDE ISD,Julius L Matthey Middle
Texas,SOUTHSIDE ISD,W M Pearce Primary
Texas,SOUTHSIDE ISD,Losoya Int
Texas,SOUTHSIDE ISD,Heritage Elementary
Texas,SOUTHSIDE ISD,Freedom Elementary
Texas,SOUTHSIDE ISD,Julian C Gallardo Elementary
Texas,JOHNSON CITY ISD,Lyndon B Johnson High School 
Texas,JOHNSON CITY ISD,Lyndon B Johnson Middle
Texas,JOHNSON CITY ISD,Lyndon B Johnson Elementary
Texas,BLANCO ISD,Blanco High School 
Texas,BLANCO ISD,Blanco Middle
Texas,BLANCO ISD,Blanco Elementary
Texas,BORDEN COUNTY ISD,Borden County School
Texas,BORDEN COUNTY ISD,Lamesa Disciplinary Alternative Education Program
Texas,CLIFTON ISD,Clifton High School 
Texas,CLIFTON ISD,Clifton Middle
Texas,CLIFTON ISD,Clifton Elementary
Texas,MERIDIAN ISD,Meridian High School 
Texas,MERIDIAN ISD,Meridian Elementary
Texas,MORGAN ISD,Morgan School
Texas,VALLEY MILLS ISD,Valley Mills High School 
Texas,VALLEY MILLS ISD,Mclennan County Challenge Academy
Texas,VALLEY MILLS ISD,Valley Mills Disciplinary Alternative Education Program
Texas,VALLEY MILLS ISD,Valley Mills Junior High
Texas,VALLEY MILLS ISD,Valley Mills Elementary
Texas,WALNUT SPRINGS ISD,Walnut Springs School
Texas,WALNUT SPRINGS ISD,Walnut Springs Disciplinary Alternative Education Program
Texas,IREDELL ISD,Iredell School
Texas,KOPPERL ISD,Kopperl School
Texas,CRANFILLS GAP ISD,Cranfills Gap School
Texas,DEKALB ISD,Dekalb High School 
Texas,DEKALB ISD,Dekalb Middle
Texas,DEKALB ISD,Dekalb Elementary
Texas,HOOKS ISD,Hooks High School 
Texas,HOOKS ISD,Hooks Junior High
Texas,HOOKS ISD,Hooks Elementary
Texas,MAUD ISD,Maud School
Texas,MAUD ISD,New Boston Disciplinary Alternative Education Program
Texas,NEW BOSTON ISD,New Boston High School 
Texas,NEW BOSTON ISD,New Boston Disciplinary Alternative Education Program
Texas,NEW BOSTON ISD,New Boston Middle
Texas,NEW BOSTON ISD,Crestview Elementary
Texas,NEW BOSTON ISD,Oakview Primary School
Texas,REDWATER ISD,Redwater High School 
Texas,REDWATER ISD,New Boston Disciplinary Alternative Education Program
Texas,REDWATER ISD,Redwater Junior High
Texas,REDWATER ISD,Redwater Elementary
Texas,REDWATER ISD,Redwater Middle
Texas,TEXARKANA ISD,Texas High School 
Texas,TEXARKANA ISD,Options
Texas,TEXARKANA ISD,Texas Middle
Texas,TEXARKANA ISD,Highland Park Elementary
Texas,TEXARKANA ISD,Theron Jones Early Literacy Center
Texas,TEXARKANA ISD,Westlawn Elementary
Texas,TEXARKANA ISD,Nash Elementary
Texas,TEXARKANA ISD,Spring Lake Park Elementary
Texas,TEXARKANA ISD,Wake Village Elementary
Texas,TEXARKANA ISD,Paul Laurence Dunbar Early Education Center
Texas,TEXARKANA ISD,Martha & Josh Morriss Math & Engineering Elementary
Texas,TEXARKANA ISD,Waggoner Creek Elementary
Texas,LIBERTY-EYLAU ISD,Liberty-Eylau High School 
Texas,LIBERTY-EYLAU ISD,Liberty-Eylau Middle
Texas,LIBERTY-EYLAU ISD,Liberty-Eylau Early Childhood Center
Texas,LIBERTY-EYLAU ISD,Liberty-Eylau Elementary
Texas,SIMMS ISD,James Bowie High School 
Texas,SIMMS ISD,New Boston Disciplinary Alternative Education Program
Texas,SIMMS ISD,James Bowie Middle
Texas,SIMMS ISD,James Bowie Elementary
Texas,MALTA ISD,New Boston Disciplinary Alternative Education Program
Texas,MALTA ISD,Malta Elementary
Texas,RED LICK ISD,New Boston Disciplinary Alternative Education Program
Texas,RED LICK ISD,Red Lick Middle
Texas,RED LICK ISD,Red Lick Elementary
Texas,PLEASANT GROVE ISD,Pleasant Grove High School 
Texas,PLEASANT GROVE ISD,Pleasant Grove Middle
Texas,PLEASANT GROVE ISD,Pleasant Grove Elementary
Texas,PLEASANT GROVE ISD,Pleasant Grove Int
Texas,HUBBARD ISD,New Boston Disciplinary Alternative Education Program
Texas,HUBBARD ISD,Hubbard Isd
Texas,LEARY ISD,Leary Elementary
Texas,ALVIN ISD,Alvin High School 
Texas,ALVIN ISD,Manvel High School 
Texas,ALVIN ISD,Brazoria Co Juvenile Justice Alternative Education Programs
Texas,ALVIN ISD,Assets
Texas,ALVIN ISD,Shadow Creek High School 
Texas,ALVIN ISD,Alvin Junior High
Texas,ALVIN ISD,Rodeo Palms Junior High
Texas,ALVIN ISD,G W Harby Junior High
Texas,ALVIN ISD,Nolan Ryan Junior High
Texas,ALVIN ISD,Fairview Junior High
Texas,ALVIN ISD,Manvel Junior High
Texas,ALVIN ISD,Alvin Elementary
Texas,ALVIN ISD,Alvin Primary
Texas,ALVIN ISD,Mark Twain Elementary
Texas,ALVIN ISD,Bill Hasse Elementary
Texas,ALVIN ISD,E C Mason Elementary
Texas,ALVIN ISD,R L Stevenson Primary
Texas,ALVIN ISD,Walt Disney Elementary
Texas,ALVIN ISD,Melba Passmore Elementary
Texas,ALVIN ISD,Hood-Case Elementary
Texas,ALVIN ISD,Don Jeter Elementary
Texas,ALVIN ISD,Mary Burks Marek Elementary
Texas,ALVIN ISD,Laura Ingalls Wilder
Texas,ALVIN ISD,Savannah Lakes Elementary
Texas,ALVIN ISD,Glenn York Elementary
Texas,ALVIN ISD,Red Duke Elementary
Texas,ALVIN ISD,Meridiana Elementary
Texas,ALVIN ISD,Shirley Dill Brothers Elementary
Texas,ALVIN ISD,Pomona Elementary
Texas,ANGLETON ISD,Angleton High School 
Texas,ANGLETON ISD,Student Alternative Ctr
Texas,ANGLETON ISD,Brazoria Co Alter Ed Ctr
Texas,ANGLETON ISD,Brazoria Co Juvenile Detention
Texas,ANGLETON ISD,Angleton Junior High School
Texas,ANGLETON ISD,Northside Elementary
Texas,ANGLETON ISD,Southside Elementary
Texas,ANGLETON ISD,Westside Elementary
Texas,ANGLETON ISD,Rancho Isabella Elementary
Texas,ANGLETON ISD,Frontier Elementary
Texas,ANGLETON ISD,Central Elementary
Texas,DANBURY ISD,Danbury High School 
Texas,DANBURY ISD,Brazoria Co Juvenile Justice Alternative Education Programs
Texas,DANBURY ISD,Danbury Middle
